key,en,ru
Q_1388,"In times of great need or crisis, what do you turn to for comfort and solace?",Во времена большой нужды или кризиса к чему ты обращаешься за утешением и успокоением?
Q_1389,"In times of great need or crisis, what do you typically rely on?",В моменты большой нужды или кризиса на что ты обычно полагаешься?
Q_1390,"In times of great need or crisis, what do you typically turn to for comfort and reassurance?",В моменты сильной нужды или кризиса к чему ты обычно обращаешься за утешением и успокоением?
Q_1391,"In times of great need or crisis, what do you typically turn to for support?",В моменты сильной нужды или кризиса к чему ты обычно обращаешься за поддержкой?
Q_1392,"In times of great need or crisis, what motivates you to take action?",Во времена большой нужды или кризиса что побуждает тебя действовать?
Q_1393,"In times of great need or crisis, what role would you want to take?",Во времена большой нужды или кризиса какую роль ты бы хотел взять на себя?
Q_1394,"In times of great need or crisis, what would you do to help others?","Во времена большой нужды или кризиса что бы ты сделал, чтобы помочь другим?"
Q_1395,"In times of great need or crisis, what would you most likely turn to for comfort and solace?",Во времена большой нужды или кризиса к чему бы ты скорее всего обратился за утешением и успокоением?
Q_1396,"In times of great need or crisis, what would you rather be doing?",Во времена большой нужды или кризиса что бы ты предпочел делать?
Q_1397,"In times of great need or crisis, where do you typically seek guidance?",В моменты большой нужды или кризиса где ты обычно ищешь руководства?
Q_1398,"In times of great need or danger, what do you tend to rely on most?",В моменты большой нужды или опасности на что ты больше всего склонен полагаться?
Q_1399,"In times of great need or desperation, would you rather...",В моменты острой нужды или отчаяния ты бы предпочел...
Q_1400,"In times of great need, how do you typically go about gathering resources and aid?","В трудные времена, как ты обычно собираешь ресурсы и помощь?"
Q_1401,"In times of great need, what do you rely on to get back on your feet?","В трудные времена на что ты полагаешься, чтобы встать на ноги?"
Q_1402,"In times of great need, what do you typically rely on to get out of trouble?","В трудные времена на что ты обычно полагаешься, чтобы выбраться из беды?"
Q_1403,"In times of great need, what do you typically turn to for guidance or support?",В трудные времена к чему ты обычно обращаешься за советом или поддержкой?
Q_1404,"In times of great need, what motivates you to take action?",В тяжелые времена что побуждает тебя действовать?
Q_1405,"In times of great need, what would you most want to happen?","Во времена большой нужды чего бы ты больше всего хотел, чтобы произошло?"
Q_1406,"In times of great need, what would you sacrifice to help others?","Во времена большой нужды чем бы ты пожертвовал, чтобы помочь другим?"
Q_1407,"In times of great need, would you rather rely on your own strength and resilience or seek help from others?",В трудные времена ты предпочтешь положиться на собственные силы и стойкость или обратиться за помощью к другим?
Q_1408,"In times of great stress or crisis, what do you usually turn to for comfort and solace?",Во времена сильного стресса или кризиса к чему ты обычно обращаешься за утешением и успокоением?
Q_1409,"In times of great stress or danger, what do you typically rely on to get through the situation?","В моменты сильного стресса или опасности на что ты обычно полагаешься, чтобы пережить ситуацию?"
Q_1410,"In times of great stress or pressure, what do you typically turn to for solace?",В моменты сильного стресса или давления к чему ты обычно обращаешься за утешением?
Q_1411,"In times of great stress or turmoil, what do you often find yourself seeking?",Во времена сильного стресса или потрясений что ты часто ищешь?
Q_1412,"In times of great struggle or adversity, what do you usually turn to for comfort and solace?",Во времена великой борьбы или невзгод к чему ты обычно обращаешься за утешением и успокоением?
Q_1413,"In times of great struggle or adversity, what motivates you to keep moving forward?",Во времена сильной борьбы или невзгод что мотивирует тебя продолжать двигаться вперед?
Q_1414,"In times of great struggle or hardship, what do you typically turn to for comfort and solace?",Во времена великой борьбы или трудностей к чему ты обычно обращаешься за утешением и успокоением?
Q_1415,"In times of great struggle or hardship, what motivates you to keep going?",Во времена великой борьбы или трудностей что мотивирует тебя продолжать идти вперед?
Q_1416,"In times of great struggle or hardship, what would be your greatest fear?",Во времена великой борьбы или трудностей чего бы ты больше всего боялся?
Q_1417,"In times of great turmoil and chaos, what would you most likely do?","Во времена великих потрясений и хаоса что бы ты, скорее всего, сделал?"
Q_1418,"In times of great turmoil and conflict, how do you tend to react?",Во времена сильных потрясений и конфликтов как ты обычно реагируешь?
Q_1419,"In times of great turmoil and crisis, what would you most likely do?",Во времена больших потрясений и кризисов что бы ты скорее всего сделал?
Q_1420,"In times of great turmoil and upheaval, what do you believe is the most important thing for a leader to prioritize?","Как ты считаешь, в периоды сильных потрясений и смут что для лидера является самым важным приоритетом?"
Q_1421,"In times of great turmoil and upheaval, what do you feel compelled to do?",Во времена великих потрясений и смут что ты чувствуешь себя обязанным делать?
Q_1422,"In times of great turmoil and upheaval, what do you typically seek to preserve?",Во времена великих потрясений и смут что ты обычно стремишься сохранить?
Q_1423,"In times of great turmoil or chaos, do you find yourself seeking stability and order, or embracing the uncertainty and freedom that comes with it?","В периоды сильных потрясений или хаоса ты стремишься к стабильности и порядку или принимаешь неопределенность и свободу, которые приходят вместе с ней?"
Q_1424,"In times of great turmoil or chaos, how do you usually respond?",Во времена сильных потрясений или хаоса как ты обычно реагируешь?
Q_1425,"In times of great turmoil or chaos, what do you typically do?",Во времена сильных потрясений или хаоса что ты обычно делаешь?
Q_1426,"In times of great turmoil or chaos, what do you typically resort to for comfort and stability?","Во времена сильных потрясений или хаоса к чему ты обычно прибегаешь, чтобы обрести комфорт и стабильность?"
Q_1427,"In times of great turmoil or chaos, what do you typically try to maintain?",Во времена сильных потрясений или хаоса что ты обычно стараешься сохранить?
Q_1428,"In times of great turmoil or chaos, what is your initial reaction?",Во времена сильных потрясений или хаоса какова твоя первоначальная реакция?
Q_1429,"In times of great turmoil or chaos, what is your instinctive response?",Во времена сильных потрясений или хаоса какая у тебя инстинктивная реакция?
Q_1430,"In times of great turmoil or chaos, what is your instinctual response?",Во времена сильных потрясений или хаоса какова твоя инстинктивная реакция?
Q_1431,"In times of great turmoil or chaos, what is your natural inclination?",Во времена сильных потрясений или хаоса к чему ты склоняешься естественным образом?
Q_1432,"In times of great turmoil or chaos, what role do you believe you would play?","Как ты думаешь, какую роль ты бы сыграл во времена великих потрясений или хаоса?"
Q_1433,"In times of great turmoil or chaos, what would you most likely try to achieve?","Во времена сильных потрясений или хаоса чего бы ты, скорее всего, попытался добиться?"
Q_1434,"In times of great turmoil or conflict, do you feel compelled to take action and play a leading role, or do you prefer to support others who are taking charge?","Во времена сильных потрясений или конфликтов чувствуешь ли ты себя обязанным действовать и играть ведущую роль или предпочитаешь поддерживать других, которые берут на себя ответственность?"
Q_1435,"In times of great turmoil or conflict, what is your instinctive response?",В моменты сильных потрясений или конфликтов какая у тебя инстинктивная реакция?
Q_1436,"In times of great turmoil or conflict, what is your primary concern?",Во времена сильных потрясений или конфликтов что волнует тебя в первую очередь?
Q_1437,"In times of great turmoil or conflict, what would you do?",Во времена сильных потрясений или конфликтов как бы ты поступил?
Q_1438,"In times of great turmoil or crisis, how do you typically react?",В моменты сильных потрясений или кризиса как ты обычно реагируешь?
Q_1439,"In times of great turmoil or crisis, how do you typically respond to the needs of others?",Во времена сильных потрясений или кризисов как ты обычно реагируешь на нужды других людей?
Q_1440,"In times of great turmoil or crisis, how do you typically respond?",В моменты сильных потрясений или кризисов как ты обычно реагируешь?
Q_1441,"In times of great turmoil or crisis, what do you most often find yourself drawn to?",Во времена сильных потрясений или кризисов к чему тебя чаще всего тянет?
Q_1442,"In times of great turmoil or crisis, what do you typically prioritize?",Во времена сильных потрясений или кризиса что ты обычно ставишь в приоритет?
Q_1443,"In times of great turmoil or crisis, what do you typically turn to for comfort and reassurance?",Во времена сильных потрясений или кризисов к чему ты обычно обращаешься за утешением и успокоением?
Q_1444,"In times of great turmoil or crisis, what do you typically turn to for solace and guidance?",Во времена сильных потрясений или кризисов к чему ты обычно обращаешься за утешением и руководством?
Q_1445,"In times of great turmoil or crisis, what would you most like to be able to do?",Во времена сильных потрясений или кризиса что бы ты больше всего хотел уметь делать?
Q_1446,"In times of great turmoil or crisis, what would you most likely turn to for guidance?",Во времена сильных потрясений или кризиса к чему бы ты скорее всего обратился за советом?
Q_1447,"In times of great turmoil or crisis, what would you typically seek to maintain a sense of control and order?","Во времена сильных потрясений или кризиса к чему ты обычно стремишься, чтобы сохранить ощущение контроля и порядка?"
Q_1448,"In times of great turmoil or danger, how do you tend to react?",В моменты сильных потрясений или опасности как ты обычно реагируешь?
Q_1449,"In times of great turmoil or danger, what do you usually rely on to get through it?","В моменты сильных потрясений или опасности на что ты обычно полагаешься, чтобы пережить их?"
Q_1450,"In times of great turmoil or danger, what would you rather be doing?",Во времена сильных потрясений или опасности что бы ты предпочел делать?
Q_1451,"In times of great turmoil or upheaval, do you seek to impose order and stability, or do you embrace the chaos and unpredictability?",Во времена сильных потрясений ты стремишься навести порядок и стабильность или принимаешь хаос и непредсказуемость?
Q_1452,"In times of great turmoil or upheaval, how do you typically react?",В моменты сильных потрясений и смут как ты обычно реагируешь?
Q_1453,"In times of great turmoil or upheaval, what do you usually do?",Во времена сильных потрясений и смут что ты обычно делаешь?
Q_1454,"In times of great turmoil or upheaval, what do you usually seek to maintain a sense of order and control?","Во времена сильных потрясений или беспорядков к чему ты обычно стремишься, чтобы сохранить ощущение порядка и контроля?"
Q_1455,"In times of great turmoil or upheaval, what role do you typically play?",Во времена сильных потрясений и беспорядков какую роль ты обычно играешь?
Q_1456,"In times of great turmoil or upheaval, what would you rather do?",Во времена сильных потрясений и смут что бы ты предпочел делать?
Q_1457,"In times of great turmoil, what do you typically turn to for comfort and solace?",Во времена сильных потрясений к чему ты обычно обращаешься за утешением и успокоением?
Q_1458,"In times of great turmoil, what do you usually focus on?",Во времена сильных потрясений на чем ты обычно сосредотачиваешься?
Q_1459,"In times of great turmoil, what do you usually turn to for solace and comfort?",Во времена сильных потрясений к чему ты обычно обращаешься за утешением и комфортом?
Q_1460,"In times of great turmoil, what would you do to restore balance?","Во времена сильных потрясений что бы ты сделал, чтобы восстановить равновесие?"
Q_1461,"In times of great turmoil, what would you most like to be doing?",Во времена сильных потрясений чем бы ты больше всего хотел заниматься?
Q_1462,"In times of great turmoil, what would you most likely rely on to maintain your sense of direction?","Во времена сильных потрясений на что бы ты скорее всего опирался, чтобы сохранить чувство направления?"
Q_1463,"In times of great turmoil, what would you rather be doing?",Во времена сильных потрясений что бы ты предпочел делать?
Q_1464,"In times of great turmoil, what would you sacrifice in order to restore balance and harmony?","Во времена сильных потрясений чем бы ты пожертвовал, чтобы восстановить баланс и гармонию?"
Q_1465,"In times of isolation or solitude, how do you typically occupy yourself?",В моменты изоляции или одиночества как ты обычно занимаешь себя?
Q_1466,"In times of isolation or solitude, what do you crave most?",Во времена изоляции или одиночества чего ты жаждешь больше всего?
Q_1467,"In times of scarcity or competition for resources, how do you prioritize your own needs and desires?",Во времена нехватки или конкуренции за ресурсы как ты расставляешь приоритеты в своих потребностях и желаниях?
Q_1468,"In times of scarcity or competition for resources, what would you typically prioritize?","В условиях нехватки или конкуренции за ресурсы, что ты обычно ставишь в приоритет?"
Q_1469,"In times of solitude or quiet contemplation, what do you most often find yourself reflecting on?",В моменты уединения или спокойного созерцания над чем ты чаще всего размышляешь?
Q_1470,"In times of solitude or quiet contemplation, what do you usually find yourself lost in thought about?",В моменты одиночества или спокойного созерцания о чем ты обычно теряешься в мыслях?
Q_1471,"In times of solitude or quiet contemplation, what do you usually seek to fill the silence?","В моменты одиночества или спокойного созерцания что ты обычно ищешь, чтобы заполнить тишину?"
Q_1472,"In times of trouble or uncertainty, what is your instinctive response?","Во времена неприятностей или неуверенности, какова твоя инстинктивная реакция?"
Q_1473,"In times of turmoil and chaos, how would you typically react?",Во времена беспорядков и хаоса как ты обычно реагируешь?
Q_1474,"In times of turmoil or chaos, how do you tend to react?",Во времена смятения или хаоса как ты обычно реагируешь?
Q_1475,"In times of turmoil or chaos, how do you typically respond to protect yourself and those around you?","Во времена смятения или хаоса как ты обычно реагируешь, чтобы защитить себя и окружающих?"
Q_1476,"In times of turmoil or chaos, how do you typically respond?",Во времена смятения или хаоса как ты обычно реагируешь?
Q_1477,"In times of turmoil or chaos, how do you usually handle yourself?",Во времена потрясений или хаоса как ты обычно справляешься с собой?
Q_1478,"In times of turmoil or chaos, how do you usually respond?",Во времена смятения или хаоса как ты обычно реагируешь?
Q_1479,"In times of turmoil or chaos, what do you tend to focus on?",Во времена смятения или хаоса на чем ты обычно фокусируешься?
Q_1480,"In times of turmoil or chaos, what do you typically do to cope?","Во времена потрясений или хаоса что ты обычно делаешь, чтобы справиться с ситуацией?"
Q_1481,"In times of turmoil or chaos, what do you typically look for in order to feel safe and grounded?","Во времена смятения или хаоса что ты обычно ищешь, чтобы почувствовать себя в безопасности и на земле?"
Q_1482,"In times of turmoil or chaos, what do you typically seek to restore balance?","Во времена смятения или хаоса что ты обычно ищешь, чтобы восстановить равновесие?"
Q_1483,"In times of turmoil or chaos, what do you typically seek?",Во времена смятения или хаоса что ты обычно ищешь?
Q_1484,"In times of turmoil or chaos, what do you usually rely on to feel a sense of calm and stability?","Во времена беспорядка или хаоса на что ты обычно опираешься, чтобы ощутить чувство спокойствия и стабильности?"
Q_1485,"In times of turmoil or conflict, how do you usually respond?",В моменты потрясений или конфликтов как ты обычно реагируешь?
Q_1486,"In times of turmoil or crisis, how do you tend to react?",Во времена потрясений или кризиса как ты обычно реагируешь?
Q_1487,"In times of turmoil or crisis, how do you typically handle yourself?",Во времена потрясений или кризисов как ты обычно справляешься с собой?
Q_1488,"In times of turmoil or crisis, what do you most often seek in others?",Во времена потрясений или кризисов что ты чаще всего ищешь в других?
Q_1489,"In times of turmoil, what do you typically turn to for solace and comfort?",Во времена потрясений к чему ты обычно обращаешься за утешением и комфортом?
Q_1490,"In times of turmoil, what do you usually focus on:",Во времена потрясений на чем ты обычно сосредотачиваешься:
Q_1491,"In times of turmoil, what do you usually seek for comfort?",Во времена потрясений что ты обычно ищешь для утешения?
Q_1492,"In times of turmoil, what drives you forward?",Во времена потрясений что движет тобой вперед?
Q_1493,"In times of turmoil, what would you most like to have by your side?",Во времена потрясений что бы ты больше всего хотел иметь рядом с собой?
Q_1494,"In times of turmoil, what would you rather do?",Во времена потрясений что бы ты предпочел делать?
Q_1495,In what kind of environment do you feel most at ease?,В какой обстановке ты чувствуешь себя наиболее непринужденно?
Q_1496,In what kind of environments do you feel most at ease?,В какой обстановке ты чувствуешь себя наиболее непринужденно?
Q_1497,In what kind of situation would you most feel at ease?,В какой ситуации ты бы чувствовал себя наиболее непринужденно?
Q_1498,In what ways do you like to express your creativity?,Какими способами ты любишь выражать свою креативность?
Q_1499,"In your daily life, how do you approach building relationships with others?",В своей повседневной жизни как ты подходишь к построению отношений с другими людьми?
Q_1500,"In your daily life, how do you approach handling stress and pressure?",В повседневной жизни как ты справляешься со стрессом и давлением?
Q_1501,"In your daily life, how do you balance taking care of yourself with looking out for others?",В своей повседневной жизни как ты балансируешь между заботой о себе и заботой о других?
Q_1502,"In your daily life, how do you prefer to handle unexpected surprises and interruptions?",В повседневной жизни как ты предпочитаешь справляться с неожиданными сюрпризами и прерываниями?
Q_1503,"In your daily life, how do you typically handle situations where others are dependent on you for support?","В повседневной жизни как ты обычно справляешься с ситуациями, когда другие зависят от тебя в плане поддержки?"
Q_1504,"In your daily life, what do you prioritize when faced with multiple options or paths to take?","В своей повседневной жизни что ты ставишь в приоритет, когда сталкиваешься с несколькими вариантами или путями, которые нужно выбрать?"
Q_1505,"In your darkest moments, how do you typically cope with feelings of fear or anxiety?","В самые мрачные моменты, как ты обычно справляешься с чувством страха или тревоги?"
Q_1506,"In your darkest moments, what do you often find yourself craving?","В самые мрачные моменты ты часто обнаруживаешь, что жаждешь чего-нибудь?"
Q_1507,"In your darkest moments, what do you tend to rely on to lift your spirits?","В самые мрачные моменты на что ты обычно полагаешься, чтобы поднять себе настроение?"
Q_1508,"In your free time, what activities would you most enjoy doing to relax?","В свободное время какими занятиями тебе больше всего нравится заниматься, чтобы расслабиться?"
Q_1509,"In your free time, what do you enjoy doing most?",В свободное время чем тебе больше всего нравится заниматься?
Q_1510,"In your most challenging moments, do you find yourself seeking solace in solitude or companionship?",В самые трудные моменты ты ищешь утешения в одиночестве или в компании?
Q_1511,"In your most challenging moments, what do you often find yourself seeking?","В самые трудные моменты ты часто находишь, что ищешь?"
Q_1512,"In your opinion, what is more important: achieving greatness and recognition, or maintaining balance and harmony in the world?","На твой взгляд, что важнее: добиться величия и признания или сохранить баланс и гармонию в мире?"
Q_1513,"In your opinion, what is the most important thing to achieve happiness and fulfillment?","На твой взгляд, что является самым важным для достижения счастья и самореализации?"
Q_1514,What do you believe is the greatest mystery of the universe?,"Что, по твоему мнению, является величайшей тайной Вселенной?"
Q_1515,What do you believe is the greatest strength of a leader?,"Что, по твоему мнению, является самой сильной стороной лидера?"
Q_1516,What do you believe is the greatest threat to the world?,"Что, по твоему мнению, является самой большой угрозой для мира?"
Q_1517,What do you believe is the greatest threat to yourself and those around you?,"Что, по твоему мнению, представляет наибольшую угрозу для тебя самого и окружающих тебя людей?"
Q_1518,What do you believe is the key to maintaining harmony in the world?,"Что, по твоему мнению, является ключом к поддержанию гармонии в мире?"
Q_1519,What do you believe is the key to resolving conflicts between groups or individuals?,"Что, по твоему мнению, является ключом к разрешению конфликтов между группами или отдельными людьми?"
Q_1520,What do you believe is the most effective way to achieve greatness?,"Что, по твоему мнению, является самым эффективным способом достижения величия?"
Q_1521,What do you believe is the most effective way to achieve your goals?,"Что, по твоему мнению, является самым эффективным способом достижения твоих целей?"
Q_1522,What do you believe is the most important aspect of being a hero?,"Что, по твоему мнению, является самым важным аспектом в том, чтобы быть героем?"
Q_1523,What do you believe is the most important factor in achieving success?,"Что, по твоему мнению, является самым важным фактором в достижении успеха?"
Q_1524,What do you believe is the most important factor in building strong relationships?,"Что, по твоему мнению, является самым важным фактором в построении крепких отношений?"
Q_1525,What do you believe is the most important quality for a hero to possess?,"Как ты считаешь, каким самым важным качеством должен обладать герой?"
Q_1526,What do you believe is the most important quality for a leader to possess?,"Как ты считаешь, каким самым важным качеством должен обладать лидер?"
Q_1527,What do you believe is the most important quality for someone to possess in order to achieve success?,"Как ты считаешь, каким самым важным качеством должен обладать человек, чтобы добиться успеха?"
Q_1528,What do you believe is the most important quality to possess in order to overcome challenges?,"Как ты считаешь, каким самым важным качеством нужно обладать, чтобы преодолевать трудности?"
Q_1529,What do you believe is the most important thing for you to achieve in life?,"Как ты считаешь, чего тебе важнее всего добиться в жизни?"
Q_1530,What do you believe is the most important thing in life?,"Что, по твоему мнению, является самым важным в жизни?"
Q_1531,What do you consider a 'good day' for yourself?,"Что ты считаешь ""хорошим днем"" для себя?"
Q_1532,What do you consider a 'perfect day'?,"Что ты считаешь ""идеальным днем""?"
Q_1533,What do you consider a 'perfect' day?,"Что ты считаешь ""идеальным"" днем?"
Q_1534,What do you consider a perfect way to spend a quiet evening?,Что ты считаешь идеальным способом провести тихий вечер?
Q_1535,What do you consider a true friend to be?,Что ты считаешь настоящим другом?
Q_1536,What do you consider most important in achieving success or overcoming obstacles?,Что ты считаешь самым важным в достижении успеха или преодолении препятствий?
Q_1537,What do you consider most important in achieving your goals?,Что ты считаешь самым важным в достижении своих целей?
Q_1538,What do you consider most important in building strong relationships?,Что ты считаешь самым важным в построении крепких отношений?
Q_1539,What do you consider most important in shaping your relationships with others?,Что ты считаешь самым важным в формировании своих отношений с окружающими?
Q_1540,What do you consider most important when achieving a goal?,Что ты считаешь самым важным при достижении цели?
Q_1541,What do you consider most important when building relationships?,Что ты считаешь самым важным при построении отношений?
Q_1542,What do you consider most important when dealing with conflict or competition?,Что ты считаешь самым важным при решении конфликта или конкуренции?
Q_1543,What do you consider most important when facing a difficult decision or situation?,"Что ты считаешь самым важным, когда сталкиваешься с трудным решением или ситуацией?"
Q_1544,What do you consider most important when forming alliances and making deals with others?,Что ты считаешь самым важным при создании альянсов и заключении сделок с другими людьми?
Q_1545,What do you consider most important when forming new connections with others?,Что ты считаешь самым важным при формировании новых связей с другими людьми?
Q_1546,What do you consider most important when forming relationships with others?,Что ты считаешь самым важным при формировании отношений с другими людьми?
Q_1547,What do you consider most important when it comes to achieving your goals?,"Что ты считаешь самым важным, когда речь идет о достижении твоих целей?"
Q_1548,"What do you consider most important when making a decision, even if it means going against your initial instincts?","Что ты считаешь самым важным при принятии решения, даже если это означает пойти против своих первоначальных инстинктов?"
Q_1549,What do you consider most important when making a decision?,Что ты считаешь самым важным при принятии решения?
Q_1550,What do you consider most important when making a plan?,Что ты считаешь самым важным при составлении плана?
Q_1551,What do you consider most important when making an alliance or forming a partnership?,Что ты считаешь самым важным при заключении союза или формировании партнерства?
Q_1552,What do you consider most important when making decisions?,Что ты считаешь самым важным при принятии решений?
Q_1553,What do you consider most important when making new acquaintances?,Что ты считаешь самым важным при завязывании новых знакомств?
Q_1554,What do you consider most important when navigating a complex problem or challenge?,Что ты считаешь самым важным при решении сложных задач или проблем?
Q_1555,What do you consider most important when seeking adventure and taking risks?,Что ты считаешь самым важным при поиске приключений и риске?
Q_1556,What do you consider most valuable when it comes to personal possessions or treasures?,"Что ты считаешь самым ценным, когда речь идет о личном имуществе или сокровищах?"
Q_1557,What do you consider the greatest asset of a community?,Что ты считаешь главным достоянием сообщества?
Q_1558,What do you consider the greatest reward for overcoming a challenging obstacle?,Что ты считаешь самой большой наградой за преодоление сложного препятствия?
Q_1559,What do you consider the greatest source of joy in life?,Что ты считаешь самым большим источником радости в жизни?
Q_1560,What do you consider the greatest threat to yourself and those you care about?,"Что ты считаешь самой большой угрозой для себя и тех, кто тебе дорог?"
Q_1561,What do you consider the greatest treasure or reward in life?,Что ты считаешь самым большим сокровищем или наградой в жизни?
Q_1562,What do you consider the greatest virtue in yourself and those around you?,Что ты считаешь самой большой добродетелью в себе и окружающих тебя людях?
Q_1563,"What do you consider the most essential aspect of yourself, and how would you go about preserving or protecting it?",Что ты считаешь самым важным аспектом себя и как бы ты его сохранил или защитил?
Q_1564,What do you consider the most important aspect of a community or society?,Что ты считаешь самым важным аспектом сообщества или общества?
Q_1565,What do you consider the most important aspect of a friendship?,Что ты считаешь самым важным аспектом дружбы?
Q_1566,What do you consider the most important aspect of achieving success?,Что ты считаешь самым важным аспектом в достижении успеха?
Q_1567,"What do you consider the most important thing to achieve success, and why?",Что ты считаешь самым важным для достижения успеха и почему?
Q_1568,What do you consider the most thrilling aspect of life?,Что ты считаешь самым захватывающим аспектом жизни?
Q_1569,What do you consider the most valuable asset in a given situation?,Что ты считаешь самым ценным активом в той или иной ситуации?
Q_1570,What do you consider to be the greatest danger in the world?,Что ты считаешь самой большой опасностью в мире?
Q_1571,What do you consider to be the greatest reward for taking risks and pushing boundaries?,Что ты считаешь самой большой наградой за риск и раздвигание границ?
Q_1572,What do you consider to be the greatest strength of your allies and friends?,Что ты считаешь самой сильной стороной своих союзников и друзей?
Q_1573,What do you consider to be the greatest threat to the world?,Что ты считаешь самой большой угрозой для мира?
Q_1574,What do you consider to be the greatest threat to yourself and others?,Что ты считаешь самой большой угрозой для себя и окружающих?
Q_1575,What do you consider to be the greatest treasure or reward?,Что ты считаешь самым большим сокровищем или наградой?
Q_1576,What do you consider to be the most exciting and fulfilling experience in life?,Что ты считаешь самым захватывающим и насыщенным опытом в жизни?
Q_1577,What do you consider to be the most important aspect of a strong community?,Что ты считаешь самым важным аспектом сильного сообщества?
Q_1578,What do you consider to be the most important aspect of achieving greatness?,Что ты считаешь самым важным аспектом достижения величия?
Q_1579,What do you consider to be the most important aspect of building strong relationships with others?,Что ты считаешь самым важным аспектом построения крепких отношений с другими людьми?
Q_1580,What do you consider to be the most important aspect of building strong relationships?,Что ты считаешь самым важным аспектом построения крепких отношений?
Q_1581,What do you consider to be the most important factor in determining right from wrong?,Что ты считаешь самым важным фактором в определении добра от зла?
Q_1582,What do you consider to be the most important quality for a leader to possess?,"Что ты считаешь самым важным качеством, которым должен обладать лидер?"
Q_1583,What do you consider to be the most important virtue for a leader to possess?,"Что ты считаешь самой важной добродетелью, которой должен обладать лидер?"
Q_1584,What do you consider to be the most valuable resource in a challenging situation?,Что ты считаешь самым ценным ресурсом в сложной ситуации?
Q_1585,What do you consider to be your greatest asset or strength?,Что ты считаешь своим главным достоинством или сильной стороной?
Q_1586,What do you consider to be your greatest strength or asset?,Что ты считаешь своей самой большой силой или преимуществом?
Q_1587,"What do you consider to be your greatest strength, and how do you use it to achieve your goals?",Что ты считаешь своей самой сильной стороной и как используешь ее для достижения своих целей?
Q_1588,What do you find most appealing about a magical or powerful artifact?,Что тебя больше всего привлекает в магическом или могущественном артефакте?
Q_1589,What do you find most appealing about a mysterious and ancient place?,Что тебя больше всего привлекает в таинственном и древнем месте?
Q_1590,"What do you find most appealing about a mysterious, ancient forest?","Что тебя больше всего привлекает в таинственном, древнем лесу?"
Q_1591,What do you find most appealing about a sense of adventure?,Что тебя больше всего привлекает в чувстве приключений?
